Borough,Householder's Sex,Householder's Age,Householder's Race,Number of Persons form Temporary Residence,Most Recent Place Householder Lived for 6 Months or More,Year Householder Moved Into Unit ,Reason for Householder Moving,Place of Householder's Birth,Condo/Coop Status,Owner/Renter,Cash Rent/Rent Free,Down Payment,Down Payment Status,Value,Mortgage Status,Mortgage Origination Year,Mortgage Interest Rate,Insurance Paid Separately,Real Estate Taxes Paid Separately,Number of Units in Building,Owner Lives in Building,Number of Stories in Building,Number of Rooms ,Number of Bedrooms,Complete Plumbing Facilities ,Toilet Breakdowns,Complete Kitchen Facilities ,Kitchen Facilities Functioning,Type of Heating Fuel,Electricity Paid Separately,Electricity Monthly Cost ,Gas Paid Separately,Gas Monthly Cost ,Combined Gas/Electricity Monthly Cost,Water and Sewer Paid Separately,Water and Sewer Annual Cost,Other Fuels,Other Fuels Annual Cost ,Monthly Contract Ren,Length of Lease,Federal Section 8,Other Rental Subsidy,Out of Pocket Rent,Householder Moved to the United States as an Immigrant ,Year Householder Moved to the United States,Year Householder Moved to New York City,Control Status,Monthly Owner Cost,Monthly Gross Rent,Monthly Gross Rent per room,Monthly Contract Rent Per Room,Household Below Specified Income Level,Total Household Income,Income Flag,Monthly Gross Rent as Percent of Household Income,Monthly Contract Rent as Percent of Household Income
4,1,40,1,1,8,2014,2,98,98,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,1,6,4,1,2,1,1,2,1,60,1,40,9999,2,9999,3,99999,2500,4,2,2,2500,8,9998,9998,80,999999,2600,433,417,3,140000,0,223,214
4,1,36,4,1,6,2006,2,99,18,3,1,9999999,9,900000,1,2009,450,2,2,3,1,1,6,4,1,2,1,1,2,2,9999,9,9999,362,1,1000,3,99999,99999,9,9,3,99999,8,9998,9998,2,30612,99999,9999,9999,3,228800,0,9999,9999
4,1,75,1,1,6,1981,2,99,17,1,1,9999999,9,800000,1,2013,300,1,1,1,1,1,5,4,1,2,1,2,1,2,9999,9,9999,200,1,500,1,2000,99999,9,9,3,99999,1,1970,1970,1,2208,99999,9999,9999,3,156700,1,9999,9999
4,1,46,1,1,6,2001,2,99,17,1,1,9999999,9,1200000,1,2001,789,2,1,3,1,1,4,3,1,2,1,1,2,1,408,2,9999,9999,1,500,3,99999,99999,9,9,3,99999,1,1995,1995,1,2842,99999,9999,9999,3,210000,0,9999,9999
4,1,63,6,1,6,2007,2,99,19,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,1,4,3,1,2,1,1,2,1,200,1,60,9999,2,9999,3,99999,950,2,2,2,950,1,1992,1992,80,999999,1210,303,238,3,49000,0,296,233
4,1,68,1,1,4,1972,2,99,7,1,1,9999999,9,625000,2,9999,9999,1,1,3,1,1,3,3,1,2,1,1,2,1,250,1,200,9999,1,900,3,99999,99999,9,9,3,99999,9,9999,9999,1,525,99999,9999,9999,3,51372,1,9999,9999
4,1,45,1,1,8,2011,2,99,7,1,9,9999999,9,9999999,9,9999,9999,9,9,5,2,1,4,3,1,2,1,1,2,1,100,2,9999,9999,2,9999,3,99999,1850,6,2,2,1850,9,9999,9999,80,999999,1950,488,463,3,97000,0,241,229
4,1,38,6,1,6,2014,2,13,19,1,1,120000,9,600000,1,2014,400,2,1,1,1,2,8,5,1,2,1,1,1,1,110,3,9999,9999,1,900,1,800,99999,9,9,3,99999,1,1980,1980,1,3802,99999,9999,9999,3,160000,0,9999,9999
4,1,52,8,1,6,2013,2,99,23,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,1,4,3,1,2,1,1,2,3,9999,2,9999,9999,2,9999,3,99999,1750,4,2,2,1750,9,9999,1988,80,999999,1750,438,438,3,70000,0,300,300
4,2,77,1,1,6,1992,2,99,17,1,9,9999999,9,9999999,9,9999,9999,9,9,5,2,1,4,3,1,2,1,1,1,1,100,1,16,9999,2,9999,2,99999,1118,4,2,2,1118,1,1975,1975,80,999999,1234,309,280,1,9999999,0,0,0
4,1,51,1,1,8,2016,2,3,9,1,9,9999999,9,9999999,9,9999,9999,9,9,6,1,1,3,2,1,2,1,1,2,2,9999,9,9999,110,2,9999,3,99999,1800,2,2,2,1800,9,9999,2004,80,999999,1910,637,600,3,55000,0,417,393
4,1,49,6,1,6,2008,2,99,19,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,1,4,2,1,2,1,1,1,1,100,1,15,9999,2,9999,2,99999,1450,4,2,2,1450,8,9998,9998,80,999999,1565,391,363,3,24000,0,783,725
4,1,54,1,1,6,2001,2,99,9,1,1,9999999,9,1022000,1,2011,375,2,1,1,1,1,7,3,1,2,1,1,3,1,408,1,40,9999,1,900,3,99999,99999,9,9,3,99999,9,9999,9999,1,4130,99999,9999,9999,3,166600,0,9999,9999
4,2,50,1,1,6,1990,2,99,9,1,9,9999999,9,9999999,9,9999,9999,9,9,13,2,5,1,1,1,2,1,1,1,1,110,2,9999,9999,2,9999,2,99999,1070,4,2,2,1070,9,9999,9998,31,999999,1180,1180,1070,3,37000,0,383,347
4,2,24,1,1,6,2015,2,15,17,3,9,9999999,9,9999999,9,9999,9999,9,9,11,2,5,3,2,1,2,1,1,2,3,9999,2,9999,9999,2,9999,3,99999,99999,9,9,3,99999,9,9999,9999,31,999999,99999,9999,9999,3,44000,0,9999,9999
4,1,40,1,1,6,2005,2,99,14,3,1,9999999,9,229000,1,2013,388,1,3,11,1,5,3,2,1,2,1,1,2,1,80,2,9999,9999,2,9999,3,99999,99999,9,9,3,99999,9,9999,9999,2,1498,99999,9999,9999,3,77000,0,9999,9999
4,1,37,4,1,6,2009,2,99,18,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,1,5,3,1,2,1,1,2,1,40,1,30,9999,2,9999,3,99999,1800,4,2,2,1800,1,1997,1997,80,999999,1870,374,360,3,62000,0,362,348
4,1,38,4,1,6,2009,2,99,18,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,2,3,3,1,2,1,1,2,2,9999,9,9999,150,2,9999,3,99999,2000,4,2,2,2000,8,9998,9998,80,999999,2150,717,667,3,93200,0,277,258
4,1,47,1,1,6,2007,2,99,10,1,9,9999999,9,9999999,9,9999,9999,9,9,9,2,1,3,2,1,2,1,1,1,2,9999,9,9999,100,2,9999,2,99999,1500,2,2,2,1500,9,9999,9999,80,999999,1600,533,500,3,30000,0,640,600
4,1,45,1,1,6,2011,2,99,17,1,9,9999999,9,9999999,9,9999,9999,9,9,9,2,2,4,3,1,2,1,1,1,1,110,1,18,9999,2,9999,2,99999,1725,2,2,2,1725,9,9999,9998,30,999999,1853,463,431,3,52000,0,428,398
4,2,23,1,1,8,2015,1,1,98,1,9,9999999,9,9999999,9,9999,9999,9,9,9,2,2,6,4,1,2,1,1,1,2,9999,9,9999,75,2,9999,2,99999,2445,2,2,2,2445,9,9999,2015,90,999999,2520,420,408,3,148000,0,204,198
4,2,83,1,1,8,1967,2,99,17,1,1,9999999,9,800000,2,9999,9999,1,1,6,1,2,5,3,1,2,1,1,2,1,180,1,210,9999,1,1200,3,99999,99999,9,9,3,99999,9,9999,9999,1,490,99999,9999,9999,3,27792,0,9999,9999
4,2,37,4,1,14,2015,2,1,18,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,2,3,2,1,2,1,1,2,2,9999,9,9999,100,2,9999,3,99999,1525,2,2,2,1525,8,9998,9998,80,999999,1625,542,508,3,95000,0,205,193
4,2,52,1,1,6,2015,2,19,17,1,9,9999999,9,9999999,9,9999,9999,9,9,6,2,3,5,4,1,8,1,8,2,2,9999,9,9999,125,2,9999,3,99999,1900,4,2,2,1900,1,1988,1989,80,999999,2025,405,380,3,33389,0,728,683
4,1,42,1,1,6,2001,2,99,7,1,9,9999999,9,9999999,9,9999,9999,9,9,6,2,1,3,2,1,2,1,8,2,2,9999,9,9999,100,2,9999,3,99999,1100,6,2,2,1100,9,9999,9999,80,999999,1200,400,367,3,60000,0,240,220
4,2,37,7,1,8,2002,2,99,21,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,1,4,3,1,2,1,1,1,2,9999,9,9999,100,2,9999,2,99999,1118,6,2,2,1118,1,1983,2002,80,999999,1218,305,280,2,26000,0,562,516
4,2,71,1,1,6,1973,8,99,17,1,1,9999999,9,1500000,2,9999,9999,1,1,3,1,2,7,3,1,8,1,8,1,1,180,1,40,9999,2,9999,1,800,99999,9,9,3,99999,9,9999,9999,1,1253,99999,9999,9999,3,37356,0,9999,9999
4,1,45,1,1,6,2007,2,99,10,1,9,9999999,9,9999999,9,9999,9999,9,9,5,2,2,5,4,1,2,1,1,2,1,250,1,160,9999,2,9999,3,99999,2000,4,2,2,2000,9,9999,9999,80,999999,2410,482,400,3,110000,0,263,218
4,1,41,6,1,4,2014,2,12,19,1,9,9999999,9,9999999,9,9999,9999,9,9,13,2,5,4,3,1,2,1,1,2,1,80,2,9999,9999,2,9999,3,99999,2160,2,2,2,2160,1,1985,1985,31,999999,2240,560,540,1,11000,0,1010,1010
4,2,39,1,1,6,2005,2,99,24,1,9,9999999,9,9999999,9,9999,9999,9,9,13,2,5,4,2,1,2,1,1,2,1,72,1,40,9999,2,9999,3,99999,1200,2,2,2,1200,9,9999,9999,31,999999,1312,328,300,3,57000,0,276,253
4,1,32,1,1,9,2017,2,5,14,1,9,9999999,9,9999999,9,9999,9999,9,9,13,2,5,3,2,1,2,1,1,2,1,72,2,9999,9999,2,9999,3,99999,1700,2,2,2,1700,9,9999,2016,31,999999,1772,591,567,3,120000,0,177,170
4,1,61,1,1,6,2010,2,99,16,1,9,9999999,9,9999999,9,9999,9999,9,9,13,2,5,4,3,2,2,2,1,2,2,9999,9,9999,362,2,9999,3,99999,1575,2,2,2,1575,8,9998,9998,31,999999,1875,469,394,3,107000,0,210,177
4,1,46,6,1,6,2016,2,11,19,1,9,9999999,9,9999999,9,9999,9999,9,9,6,2,1,4,3,1,2,1,1,2,2,9999,9,9999,140,2,9999,3,99999,1800,2,2,2,1800,8,2009,2009,80,999999,1940,485,450,3,68000,0,342,318
4,1,54,7,1,6,2010,2,99,21,4,9,9999999,9,9999999,9,9999,9999,9,9,6,2,1,2,2,1,2,1,1,2,1,150,2,9999,9999,2,9999,3,99999,1550,2,2,2,1550,1,1997,1997,80,999999,1700,850,775,1,28500,0,716,653
4,1,58,7,1,6,2010,2,99,21,1,9,9999999,9,9999999,9,9999,9999,9,9,6,3,1,3,3,1,2,1,1,3,2,9999,9,9999,130,2,9999,3,99999,1600,4,2,2,1600,1,2009,2009,80,999999,1730,577,533,3,68000,0,305,282
4,1,55,6,1,8,2016,2,20,19,1,9,9999999,9,9999999,9,9999,9999,9,9,10,2,2,3,2,1,2,1,1,1,1,30,1,30,9999,2,9999,2,99999,1700,2,2,2,1700,9,9999,9999,31,999999,1760,587,567,3,100000,0,211,204
4,2,30,1,1,8,2016,2,98,98,3,9,9999999,9,9999999,9,9999,9999,9,9,11,2,2,3,2,1,2,1,1,2,1,100,1,50,9999,2,9999,2,99999,1750,2,2,2,1750,9,9999,9999,31,999999,1900,633,583,3,130000,0,175,162
4,1,49,2,1,6,2011,2,99,14,1,1,9999999,9,406000,1,2011,350,2,2,1,1,1,7,4,1,2,1,1,2,1,110,1,200,9999,1,1000,3,99999,99999,9,9,3,99999,1,1990,1990,1,2293,99999,9999,9999,3,120000,0,9999,9999
4,1,47,7,1,6,2010,2,99,14,1,1,9999999,9,400000,1,9998,450,2,2,1,1,1,5,3,1,1,1,1,2,1,150,1,344,9999,1,1500,3,99999,99999,9,9,3,99999,1,2004,2004,1,2775,99999,9999,9999,3,120000,0,9999,9999
4,1,71,2,1,4,1986,2,99,12,1,1,9999999,9,400000,2,9999,9999,1,1,1,1,2,7,3,1,2,1,1,2,1,100,1,150,9999,1,300,3,99999,99999,9,9,3,99999,1,1980,1982,1,525,99999,9999,9999,3,164000,0,9999,9999
4,2,54,7,1,6,2015,2,10,14,1,1,9999998,8,600000,1,2015,400,1,1,3,1,1,7,5,1,2,1,1,2,1,250,1,344,9999,1,3156,3,99999,99999,9,9,3,99999,9,9999,9999,1,3399,99999,9999,9999,3,175000,0,9999,9999
4,1,35,7,1,6,2016,2,6,21,1,1,90000,9,550000,1,9998,9998,1,2,3,1,1,4,3,1,2,1,1,2,1,100,1,110,9999,1,3156,3,99999,99999,9,9,3,99999,1,2007,2007,1,2993,99999,9999,9999,3,95200,0,9999,9999
4,1,30,7,1,6,2016,2,6,21,1,9,9999999,9,9999999,9,9999,9999,9,9,3,1,1,2,2,1,2,1,1,2,1,45,1,40,9999,2,9999,3,99999,1600,6,2,2,1600,1,2014,2016,80,999999,1685,843,800,3,28000,0,722,686
4,1,26,2,1,2,2015,1,11,14,1,1,9999998,8,450000,2,9999,9999,1,1,3,1,2,2,2,1,2,1,1,2,3,9999,1,140,9999,1,900,3,99999,99999,9,9,3,99999,9,9999,9999,1,315,99999,9999,9999,3,61000,0,9999,9999
4,1,69,2,1,4,1985,2,99,7,1,1,9999999,9,400000,2,9999,9999,1,1,1,1,1,7,4,1,2,1,1,1,1,100,1,35,9999,1,500,1,2000,99999,9,9,3,99999,9,9999,9999,1,1093,99999,9999,9999,3,65000,0,9999,9999
4,2,49,2,1,4,2011,2,99,98,1,1,9999999,9,330000,1,2011,450,8,2,1,1,1,6,6,1,2,1,1,2,1,70,1,100,9999,1,500,3,99999,99999,9,9,3,99999,8,9998,9998,1,2510,99999,9999,9999,3,40000,0,9999,9999
4,1,70,2,1,9,1966,2,99,9,1,1,9999999,9,370000,1,9998,9998,1,1,1,1,1,7,4,1,2,1,8,2,1,175,1,207,9999,1,500,3,99999,99999,9,9,3,99999,9,9999,1966,1,1424,99999,9999,9999,3,92300,1,9999,9999
4,1,34,2,1,6,2003,2,99,12,1,1,9999999,9,485000,1,2003,350,2,2,3,1,1,6,4,1,2,1,1,2,1,150,1,170,9999,1,1000,3,99999,99999,9,9,3,99999,1,1984,1984,1,2903,99999,9999,9999,3,105000,0,9999,9999
4,2,59,2,2,14,2016,2,19,98,4,9,9999999,9,9999999,9,9999,9999,9,9,11,2,1,1,1,1,2,1,1,1,3,9999,3,9999,9999,2,9999,2,99999,1750,2,2,2,1750,9,9999,9999,31,999999,1750,1750,1750,1,5000,0,1010,1010
4,1,45,2,2,4,2016,1,20,7,1,9,9999999,9,9999999,9,9999,9999,9,9,11,2,1,1,1,1,2,1,1,1,1,45,3,9999,9999,2,9999,2,99999,1215,2,2,1,0,9,9999,9999,31,999999,1260,1260,1215,1,9999999,0,0,0
4,1,57,2,1,8,2015,2,3,12,1,1,165000,9,700000,1,2015,401,1,2,1,1,2,8,6,1,2,1,1,2,1,150,1,150,9999,1,1200,3,99999,99999,9,9,3,99999,1,1985,1985,1,1517,99999,9999,9999,3,170120,0,9999,9999
4,2,85,2,1,6,1965,2,99,9,1,1,9999999,9,500000,2,9999,9999,1,1,1,1,2,8,5,1,2,1,2,2,1,90,1,200,9999,1,1200,3,99999,99999,9,9,3,99999,9,9999,1959,1,390,99999,9999,9999,3,152600,0,9999,9999
4,1,85,2,1,6,1969,2,99,9,1,1,9999999,9,450000,2,9999,9999,1,1,1,1,2,5,4,1,2,1,1,1,1,65,1,100,9999,1,1200,1,240,99999,9,9,3,99999,9,9999,1960,1,960,99999,9999,9999,1,6360,0,9999,9999
4,1,53,2,1,6,1987,2,99,25,1,1,9999999,9,500000,2,9999,9999,1,1,1,1,1,6,4,1,2,1,1,2,1,212,1,171,9999,1,1600,3,99999,99999,9,9,3,99999,1,1974,1974,1,933,99999,9999,9999,3,215000,0,9999,9999
4,2,44,1,1,5,1999,2,99,12,1,1,9999999,9,400000,1,2012,327,2,1,1,1,1,8,6,1,2,1,1,2,1,150,1,344,9999,1,1200,3,99999,99999,9,9,3,99999,1,1994,1994,1,2733,99999,9999,9999,3,41600,0,9999,9999
4,2,55,2,1,98,1997,2,99,12,1,1,9999999,9,400000,2,9999,9999,8,1,1,1,1,8,6,1,8,1,8,2,1,150,1,344,9999,2,9999,3,99999,99999,9,9,3,99999,8,9998,9998,1,600,99999,9999,9999,3,234400,0,9999,9999
4,2,65,2,1,6,1984,2,99,9,1,1,9999999,9,400000,2,9999,9999,1,1,1,1,1,6,4,1,2,1,1,2,1,150,1,175,9999,1,800,3,99999,99999,9,9,3,99999,9,9999,9999,1,765,99999,9999,9999,3,40680,0,9999,9999
4,1,56,2,1,6,1962,2,99,9,1,1,9999999,9,400000,1,9998,9998,2,1,1,1,1,5,4,1,2,1,1,1,1,60,1,25,9999,2,9999,2,99999,99999,9,9,3,99999,9,9999,9999,1,2285,99999,9999,9999,3,105500,0,9999,9999
4,1,49,1,1,6,1979,1,99,7,1,1,9999999,9,425000,2,9999,9999,1,1,1,1,1,6,4,1,2,1,1,2,1,150,1,235,9999,1,1600,3,99999,99999,9,9,3,99999,9,9999,9999,1,1052,99999,9999,9999,3,144000,0,9999,9999
4,2,46,2,2,6,2006,2,99,7,1,1,9999999,9,65000,1,2006,789,2,1,1,1,1,7,5,1,2,1,1,1,1,210,1,70,9999,1,1600,1,240,99999,9,9,3,99999,9,9999,9999,1,2033,99999,9999,9999,3,74000,0,9999,9999
4,2,58,1,1,6,2002,2,99,9,1,1,9999999,9,350000,1,2015,463,2,2,1,1,2,4,4,1,2,1,1,2,1,100,1,200,9999,1,500,3,99999,99999,9,9,3,99999,9,9999,9999,1,1645,99999,9999,9999,3,32000,0,9999,9999
4,2,64,2,1,6,1990,2,99,7,1,1,9999999,9,425000,1,2013,400,1,1,1,1,1,5,4,1,2,1,1,2,1,100,1,120,9999,1,500,3,99999,99999,9,9,3,99999,9,9999,9999,1,1770,99999,9999,9999,3,90000,0,9999,9999
4,2,37,2,1,6,2015,2,6,12,1,9,9999999,9,9999999,9,9999,9999,9,9,5,2,1,4,3,1,2,1,1,2,1,99,2,9999,9999,2,9999,3,99999,1550,2,2,2,1550,1,2009,2009,80,999999,1649,412,388,3,149000,0,133,125
4,1,34,5,1,3,2013,2,99,22,1,1,20000,9,325000,1,2013,413,1,2,1,1,1,5,3,1,2,1,1,2,1,250,1,150,9999,1,750,3,99999,99999,9,9,3,99999,1,2010,2013,1,3029,99999,9999,9999,3,142306,0,9999,9999
4,2,33,2,1,6,2013,2,99,25,1,1,10000,9,360000,1,2013,375,1,2,1,1,1,5,3,1,2,1,1,2,1,90,1,90,9999,1,600,3,99999,99999,9,9,3,99999,9,9999,9999,1,2275,99999,9999,9999,3,75000,0,9999,9999
4,1,50,2,1,6,2009,2,99,7,1,1,9999999,9,400000,1,2009,789,1,1,1,1,1,7,4,1,2,1,1,2,1,200,1,200,9999,1,600,3,99999,99999,9,9,3,99999,9,9999,9999,1,2350,99999,9999,9999,3,184000,0,9999,9999
4,1,50,2,1,1,1966,2,99,98,1,1,9999999,9,400000,2,9999,9999,8,8,1,1,1,5,3,1,2,1,1,2,1,408,1,200,9999,1,600,3,99999,99999,9,9,3,99999,9,9999,9999,1,550,99999,9999,9999,3,104000,0,9999,9999
4,1,65,2,1,1,2007,2,99,14,1,1,9999999,9,325000,1,2009,789,2,2,1,1,1,5,3,1,2,1,1,1,1,100,1,100,9999,1,805,1,240,99999,9,9,3,99999,8,9998,9998,1,1710,99999,9999,9999,3,79644,0,9999,9999
4,1,49,2,1,6,1996,2,99,12,1,1,9999999,9,289000,1,1997,200,1,1,1,1,1,7,4,1,2,1,1,2,1,275,1,110,9999,1,805,3,99999,99999,9,9,3,99999,1,1995,9998,1,1652,99999,9999,9999,3,91600,0,9999,9999
4,1,40,2,1,3,2010,2,99,12,1,1,9999999,9,400000,1,2016,400,2,2,1,1,1,7,4,1,2,1,1,2,1,408,1,344,9999,1,1800,3,99999,99999,9,9,3,99999,1,1992,9998,1,2750,99999,9999,9999,3,94000,0,9999,9999
4,2,65,1,1,3,2001,2,99,11,1,1,9999999,9,490000,1,2009,425,1,1,1,1,1,8,4,1,2,1,1,2,1,200,1,200,9999,1,1800,3,99999,99999,9,9,3,99999,1,1970,1970,1,2350,99999,9999,9999,2,13000,0,9999,9999
4,2,31,2,1,6,2011,2,99,12,3,1,9999999,9,410000,1,2017,500,1,1,1,1,1,8,4,1,2,1,1,2,1,177,1,95,9999,1,1120,3,99999,99999,9,9,3,99999,1,2006,2006,2,3243,99999,9999,9999,3,141500,0,9999,9999
4,1,79,2,1,6,1989,2,99,14,1,1,9999999,9,300000,2,9999,9999,1,1,1,1,1,5,4,1,2,1,1,2,1,70,1,40,9999,1,460,3,99999,99999,9,9,3,99999,1,1962,1962,1,425,99999,9999,9999,1,2200,0,9999,9999
4,2,45,2,1,8,2006,1,99,9,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,2,2,2,1,2,2,1,2,3,9999,2,9999,9999,2,9999,3,99999,800,2,2,2,800,9,9999,2006,80,999999,800,400,400,3,58000,0,166,166
4,2,85,2,1,8,1958,2,99,7,1,1,9999999,9,200000,2,9999,9999,1,1,1,1,1,7,4,1,2,1,1,2,1,215,1,195,9999,1,460,3,99999,99999,9,9,3,99999,9,9999,9999,1,465,99999,9999,9999,3,86300,0,9999,9999
4,2,76,2,1,6,1957,2,99,7,1,1,9999999,9,200000,2,9999,9999,1,1,1,1,1,7,4,1,2,1,1,2,1,56,1,344,9999,1,460,3,99999,99999,9,9,3,99999,9,9999,9999,1,394,99999,9999,9999,3,48800,0,9999,9999
4,1,39,9,1,5,2003,2,99,26,1,9,9999999,9,9999999,9,9999,9999,9,9,1,2,2,2,2,1,2,1,1,2,1,160,1,150,9999,1,1500,3,99999,2100,5,2,2,2100,1,1985,1985,80,999999,2535,1268,1050,3,110000,0,277,229
4,1,82,2,1,6,1979,2,99,9,1,1,9999999,9,525000,2,9999,9999,3,1,1,1,1,5,4,1,2,1,1,2,1,120,1,85,9999,1,750,3,99999,99999,9,9,3,99999,9,9999,1970,1,522,99999,9999,9999,1,12000,0,9999,9999
4,1,82,1,1,4,1980,2,99,7,1,1,9999999,9,400000,2,9999,9999,1,1,1,1,1,5,3,1,2,1,1,2,1,129,1,200,9999,1,850,3,99999,99999,9,9,3,99999,9,9999,9999,1,733,99999,9999,9999,3,33500,0,9999,9999
4,1,60,2,1,6,2007,2,99,14,1,1,9999999,9,541000,1,2007,789,2,1,1,1,1,5,4,1,2,1,1,2,1,200,1,344,9999,1,300,3,99999,99999,9,9,3,99999,1,1969,1969,1,3725,99999,9999,9999,3,169500,0,9999,9999
4,2,35,1,1,6,2007,2,99,14,1,9,9999999,9,9999999,9,9999,9999,9,9,1,2,1,5,4,1,2,1,1,2,3,9999,1,150,9999,2,9999,3,99999,1400,6,2,2,1400,9,9999,9999,80,999999,1550,310,280,3,40000,0,465,420
4,1,50,7,1,6,2013,2,99,24,1,1,9999999,0,500000,1,2013,450,2,2,1,1,2,7,4,1,2,1,1,2,1,100,1,200,9999,2,9999,3,99999,99999,9,9,3,99999,1,1984,1984,1,2500,99999,9999,9999,3,93000,0,9999,9999
4,2,54,2,1,5,1997,2,99,9,1,9,9999999,9,9999999,9,9999,9999,9,9,3,2,1,3,2,1,2,1,1,2,3,9999,2,9999,9999,2,9999,3,99999,1048,2,2,2,1048,9,9999,9999,80,999999,1048,349,349,3,59100,0,213,213
4,1,34,1,1,6,2015,2,14,14,1,1,27000,9,500000,1,2015,402,2,2,1,1,1,4,4,1,2,1,1,2,1,200,1,100,9999,1,1000,3,99999,99999,9,9,3,99999,1,1997,1997,1,3383,99999,9999,9999,3,110000,0,9999,9999
4,1,70,2,1,4,1980,2,99,12,1,1,9999999,9,487000,2,9999,9999,1,1,1,1,1,5,4,1,2,1,1,2,1,150,1,344,9999,1,1920,3,99999,99999,9,9,3,99999,1,1971,1971,1,978,99999,9999,9999,3,127700,0,9999,9999
4,2,56,2,1,6,1998,2,99,98,1,9,9999999,9,9999999,9,9999,9999,9,9,1,2,1,8,6,1,2,1,1,2,1,170,1,160,9999,1,1500,3,99999,99999,9,9,3,99999,1,1986,1986,80,999999,99999,9999,9999,3,172220,0,9999,9999
4,2,56,7,1,6,1998,2,99,12,1,1,9999999,9,420000,1,2016,375,2,2,3,1,1,6,5,1,1,1,1,2,1,200,1,160,9999,1,800,3,99999,99999,9,9,3,99999,2,1987,1987,1,1927,99999,9999,9999,3,90000,0,9999,9999
4,1,52,7,1,6,2008,2,99,14,1,1,9999999,9,540000,1,2008,425,1,1,3,1,1,3,2,1,2,1,1,2,1,130,1,150,9999,1,3156,3,99999,99999,9,9,3,99999,1,2004,2004,1,2005,99999,9999,9999,3,85000,0,9999,9999
4,2,66,1,1,6,2010,2,99,7,1,1,9999999,9,490000,2,9999,9999,1,1,1,1,1,3,2,1,2,1,1,2,1,40,1,100,9999,1,440,3,99999,99999,9,9,3,99999,9,9999,9999,1,372,99999,9999,9999,3,86500,0,9999,9999
4,1,61,2,1,6,2002,2,99,7,1,1,9999999,9,500000,1,2010,789,2,1,1,1,1,5,4,1,2,1,1,2,1,200,1,344,9999,1,700,3,99999,99999,9,9,3,99999,9,9999,9999,1,2483,99999,9999,9999,3,110850,0,9999,9999
4,2,34,2,1,6,2006,2,99,12,1,1,9999999,9,485000,1,2006,789,2,2,1,1,1,6,3,1,2,1,1,2,1,150,1,150,9999,1,600,3,99999,99999,9,9,3,99999,1,1983,1983,1,3150,99999,9999,9999,3,62000,0,9999,9999
4,2,66,2,1,6,1955,2,99,7,1,1,9999999,9,500000,1,2007,789,2,2,3,1,1,4,3,1,2,1,8,1,1,110,3,9999,9999,2,9999,1,800,99999,9,9,3,99999,9,9999,9999,1,1377,99999,9999,9999,1,5500,0,9999,9999
4,1,40,1,1,4,1993,2,99,12,1,1,9999999,9,400000,1,2005,570,3,2,3,1,1,5,4,1,2,1,1,1,1,140,1,70,9999,1,2000,1,2925,99999,9,9,3,99999,1,1960,1960,1,2320,99999,9999,9999,3,75000,0,9999,9999
4,2,50,2,1,6,2015,2,7,9,1,9,9999999,9,9999999,9,9999,9999,9,9,3,1,1,4,3,1,2,1,1,2,1,60,2,9999,9999,2,9999,2,99999,1525,6,2,2,1525,9,9999,9999,80,999999,1585,396,381,3,36180,0,526,506
4,1,65,2,1,6,1994,2,99,12,1,1,9999999,9,600000,1,2012,200,2,1,1,1,1,8,6,1,2,1,1,2,1,186,1,210,9999,1,1000,3,99999,99999,9,9,3,99999,1,1981,1981,1,2438,99999,9999,9999,3,90000,0,9999,9999
4,1,68,2,1,4,1992,2,99,14,1,1,9999999,9,37600,1,1992,350,2,2,1,1,1,6,4,1,2,1,1,2,1,206,1,344,9999,1,2000,3,99999,99999,9,9,3,99999,1,1987,1987,1,2673,99999,9999,9999,3,104244,0,9999,9999
4,2,38,2,1,98,2015,2,6,12,1,1,9999998,8,750000,1,2015,400,2,2,3,1,1,4,3,1,2,1,1,2,1,50,1,200,9999,1,1200,3,99999,99999,9,9,3,99999,1,1997,9998,1,3518,99999,9999,9999,3,1303606,1,9999,9999
4,1,38,2,1,6,1999,1,99,14,1,9,9999999,9,9999999,9,9999,9999,9,9,3,1,1,3,3,1,2,1,1,2,1,260,1,344,9999,1,1500,3,99999,1800,6,2,2,1800,1,1996,1996,80,999999,2485,828,600,3,71000,0,420,304
4,1,46,7,1,6,2016,2,16,21,1,9,9999999,9,9999999,9,9999,9999,9,9,3,1,1,3,3,1,2,1,1,2,1,120,1,40,9999,2,9999,3,99999,1800,2,2,2,1800,1,2007,2007,80,999999,1960,653,600,3,98000,0,240,220
4,2,53,7,1,6,1997,2,99,14,1,1,9999999,9,500000,1,1997,500,1,1,3,1,1,4,3,1,2,1,1,2,1,200,1,344,9999,1,2500,3,99999,99999,9,9,3,99999,1,1981,1981,1,2542,99999,9999,9999,3,64700,0,9999,9999
